graph_id,node_id,node_name,node_category,node_text,predicted_ra_id,predicted_ra_name,predicted_score,ground_truth_ra_names,correct,top_k_matches
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_roadsideequip,roadsideequip,system,roadsideequip category system classifier github aadl projects smartpark smartparking aadl smartparking roadsideequip impl ports personal loca vehicle paymt req park mgmt appl info conn vehicle data park avail veh paymt req veh paymt update,comp.data,Data_Management_Layer,0.04863133061203301,Presentation_Layer|Presentation_Layer,0,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.04863133061203301}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_rseparkmgmt,RSEparkmgmt,system,rseparkmgmt category system classifier github aadl projects smartpark smartparking aadl smartparking rseparkmgmt impl ports personal loca vehicle paymt req conn vehicle data park avail veh paymt req,comp.data,Data_Management_Layer,0.05694694424170049,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.05694694424170049}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehdata,vehdata,process,vehdata category process classifier github aadl projects smartpark smartparking aadl smartparking vehdata impl ports personal loca vehicle paymt req veh paymt req,comp.presentation,Presentation_Layer,0.0,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_loc_identity,loc_identity,thread,loc identity category thread classifier github aadl projects smartpark smartparking aadl smartparking loc identity impl ports personal loca,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_veh_paymt,veh_paymt,thread,veh paymt category thread classifier github aadl projects smartpark smartparking aadl smartparking veh paymt impl ports vehicle paymt req veh paymt req,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_rsideparkcomm,Rsideparkcomm,process,rsideparkcomm category process classifier github aadl projects smartpark smartparking aadl smartparking rsideparkcomm impl ports conn vehicle data park avail,comp.data,Data_Management_Layer,0.07011219836780141,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.07011219836780141}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_transinfoctr,transinfoctr,system,transinfoctr category system classifier github aadl projects smartpark smartparking aadl smartparking transinfoctr impl ports traveler req traveler src update parking info interactv travle info,comp.business,Business_Logic_Layer,0.023471984540277893,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.023471984540277893}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_ticinteractv_trav_info,TICInteractvTravInfo,system,ticinteractv trav info category system classifier github aadl projects smartpark smartparking aadl smartparking ticinteractv trav info impl ports traveler req interactv travle info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_trav_profiles,trav_profiles,process,trav profiles category process classifier github aadl projects smartpark smartparking aadl smartparking trav profiles impl ports traveler req interactv travle info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_trav_info,trav_info,thread,trav info category thread classifier github aadl projects smartpark smartparking aadl smartparking trav info impl ports traveler req interactv travle info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_ticdata_coll,TICDataColl,system,ticdata coll category system classifier github aadl projects smartpark smartparking aadl smartparking ticdata coll impl ports traveler src update,comp.presentation,Presentation_Layer,0.0,Data_Management_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_misctravinfo,misctravinfo,process,misctravinfo category process classifier github aadl projects smartpark smartparking aadl smartparking misctravinfo impl ports traveler src update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_traff_data_trav,traff_data_trav,thread,traff data trav category thread classifier github aadl projects smartpark smartparking aadl smartparking traff data trav impl ports traveler src update,comp.data,Data_Management_Layer,0.12508076325050585,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,1,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.12508076325050585}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_trafficdata,trafficdata,process,trafficdata category process classifier github aadl projects smartpark smartparking aadl smartparking trafficdata impl,comp.presentation,Presentation_Layer,0.0,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_pricedata,pricedata,process,pricedata category process classifier github aadl projects smartpark smartparking aadl smartparking pricedata impl,comp.presentation,Presentation_Layer,0.0,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehicleobe,vehicleobe,system,vehicleobe category system classifier github aadl projects smartpark smartparking aadl smartparking vehicleobe impl ports traveler info driver ip park avail pers info vehicle paymt req vehicle paymt update vehicle loca motion,comp.business,Business_Logic_Layer,0.009455353618418389,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.009455353618418389}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehbasesafe,vehbasesafe,system,vehbasesafe category system classifier github aadl projects smartpark smartparking aadl smartparking vehbasesafe impl ports to veh guide req guidance loca identity pers info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_communicationremote,communicationremote,process,communicationremote category process classifier github aadl projects smartpark smartparking aadl smartparking communicationremote impl ports to veh,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_deviceidentity,deviceidentity,thread,deviceidentity category thread classifier github aadl projects smartpark smartparking aadl smartparking deviceidentity impl ports to veh,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_driverguidanceinterface,driverguidanceinterface,process,driverguidanceinterface category process classifier github aadl projects smartpark smartparking aadl smartparking driverguidanceinterface impl ports guide req guidance,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Presentation_Layer|Business_Logic_Layer|Presentation_Layer|Business_Logic_Layer|Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_fromdriver,fromdriver,thread,fromdriver category thread classifier github aadl projects smartpark smartparking aadl smartparking fromdriver impl ports guide req,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_confirmation,confirmation,thread,confirmation category thread classifier github aadl projects smartpark smartparking aadl smartparking confirmation impl ports guidance,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehiclelocationdata,vehiclelocationdata,process,vehiclelocationdata category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclelocationdata impl ports loca identity,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehicleloc,vehicleloc,thread,vehicleloc category thread classifier github aadl projects smartpark smartparking aadl smartparking vehicleloc impl ports loca identity,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_driverinformationinterface,driverinformationinterface,process,driverinformationinterface category process classifier github aadl projects smartpark smartparking aadl smartparking driverinformationinterface impl ports pers info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Presentation_Layer|Business_Logic_Layer|Presentation_Layer|Business_Logic_Layer|Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_persidentity,persidentity,thread,persidentity category thread classifier github aadl projects smartpark smartparking aadl smartparking persidentity impl ports pers info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_communicationsupport,communicationsupport,system,communicationsupport category system classifier github aadl projects smartpark smartparking aadl smartparking communicationsupport impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehiclesecurecommunication,vehiclesecurecommunication,process,vehiclesecurecommunication category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclesecurecommunication impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_parkingsystem,parkingsystem,system,parkingsystem category system classifier github aadl projects smartpark smartparking aadl smartparking parkingsystem impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_paymentdeviceinterface,paymentdeviceinterface,process,paymentdeviceinterface category process classifier github aadl projects smartpark smartparking aadl smartparking paymentdeviceinterface impl,comp.presentation,Presentation_Layer,0.0,Presentation_Layer|Presentation_Layer|Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_roadsideinforeception,roadsideinforeception,system,roadsideinforeception category system classifier github aadl projects smartpark smartparking aadl smartparking roadsideinforeception impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehiclelocdata,vehiclelocdata,process,vehiclelocdata category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclelocdata impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_vehiclenavmapdatabase,vehiclenavmapdatabase,process,vehiclenavmapdatabase category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclenavmapdatabase impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_driverpersonalreq,driverpersonalreq,process,driverpersonalreq category process classifier github aadl projects smartpark smartparking aadl smartparking driverpersonalreq impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_driver,driver,system,driver category system classifier github aadl projects smartpark smartparking aadl smartparking driver impl ports driver info driver ip req service driver up paymt txn status,comp.business,Business_Logic_Layer,0.05331450772999095,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.05331450772999095}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_persinfodev,persinfodev,system,persinfodev category system classifier github aadl projects smartpark smartparking aadl smartparking persinfodev impl ports local travlr info interactv travle info personal loca transit user info traveler req traveler src update,comp.presentation,Presentation_Layer,0.0355129513707827,Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0355129513707827}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_pers_interactv_trav_info,persInteractvTravInfo,system,pers interactv trav info category system classifier github aadl projects smartpark smartparking aadl smartparking pers interactv trav info impl ports interactv travle info traveler req traveler src update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_personal_info,personal_info,process,personal info category process classifier github aadl projects smartpark smartparking aadl smartparking personal info impl ports interactv travle info traveler req traveler src update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_info_thread,info_thread,thread,info thread category thread classifier github aadl projects smartpark smartparking aadl smartparking info thread impl ports interactv travle info traveler req traveler src update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_personallocmanagement,personallocmanagement,system,personallocmanagement category system classifier github aadl projects smartpark smartparking aadl smartparking personallocmanagement impl ports personal loca,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_travnavmapdatabase,travnavmapdatabase,process,travnavmapdatabase category process classifier github aadl projects smartpark smartparking aadl smartparking travnavmapdatabase impl ports personal loca,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_SmartParkingSystem_impl_1.aaxl2,comp_driverloc,driverloc,thread,driverloc category thread classifier github aadl projects smartpark smartparking aadl smartparking driverloc impl ports personal loca,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_TICDataColl_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports traveler src update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_TICDataColl_impl_1.aaxl2,comp_misctravinfo,misctravinfo,process,misctravinfo category process classifier github aadl projects smartpark smartparking aadl smartparking misctravinfo impl ports traveler src update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_TICDataColl_impl_1.aaxl2,comp_traff_data_trav,traff_data_trav,thread,traff data trav category thread classifier github aadl projects smartpark smartparking aadl smartparking traff data trav impl ports traveler src update,comp.data,Data_Management_Layer,0.12508076325050585,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,1,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.12508076325050585}]"
AadlProjects_smartparking_TICDataColl_impl_1.aaxl2,comp_trafficdata,trafficdata,process,trafficdata category process classifier github aadl projects smartpark smartparking aadl smartparking trafficdata impl,comp.presentation,Presentation_Layer,0.0,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_TICDataColl_impl_1.aaxl2,comp_pricedata,pricedata,process,pricedata category process classifier github aadl projects smartpark smartparking aadl smartparking pricedata impl,comp.presentation,Presentation_Layer,0.0,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_TICInteractvTravInfo_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports traveler req interactv travle info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_TICInteractvTravInfo_impl_1.aaxl2,comp_trav_profiles,trav_profiles,process,trav profiles category process classifier github aadl projects smartpark smartparking aadl smartparking trav profiles impl ports traveler req interactv travle info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_TICInteractvTravInfo_impl_1.aaxl2,comp_trav_info,trav_info,thread,trav info category thread classifier github aadl projects smartpark smartparking aadl smartparking trav info impl ports traveler req interactv travle info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_communicationsupport_impl_1.aaxl2,comp_vehiclesecurecommunication,vehiclesecurecommunication,process,vehiclesecurecommunication category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclesecurecommunication impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_driver_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports driver info driver ip req service driver up paymt txn status,comp.business,Business_Logic_Layer,0.04883803530175846,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.04883803530175846}]"
AadlProjects_smartparking_parkelecpaymt_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports pay req capacity update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_parkelecpaymt_impl_1.aaxl2,comp_billdriver,billdriver,process,billdriver category process classifier github aadl projects smartpark smartparking aadl smartparking billdriver impl ports pay req,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_parkelecpaymt_impl_1.aaxl2,comp_parking_cost,parking_cost,thread,parking cost category thread classifier github aadl projects smartpark smartparking aadl smartparking parking cost impl ports pay req,comp.business,Business_Logic_Layer,0.05295184556532925,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.05295184556532925}]"
AadlProjects_smartparking_parkelecpaymt_impl_1.aaxl2,comp_updateparkdata,updateparkdata,process,updateparkdata category process classifier github aadl projects smartpark smartparking aadl smartparking updateparkdata impl ports capacity update,comp.presentation,Presentation_Layer,0.0,Data_Management_Layer|Data_Management_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_parkelecpaymt_impl_1.aaxl2,comp_spaces,spaces,thread,spaces category thread classifier github aadl projects smartpark smartparking aadl smartparking spaces impl ports capacity update,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_parkingsystem_impl_1.aaxl2,comp_paymentdeviceinterface,paymentdeviceinterface,process,paymentdeviceinterface category process classifier github aadl projects smartpark smartparking aadl smartparking paymentdeviceinterface impl,comp.presentation,Presentation_Layer,0.0,Presentation_Layer|Presentation_Layer|Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_parkmgmt_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports occupancy park spaces,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_parkmgmt_impl_1.aaxl2,comp_dynparklot,dynparklot,process,dynparklot category process classifier github aadl projects smartpark smartparking aadl smartparking dynparklot impl ports occupancy,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_parkmgmt_impl_1.aaxl2,comp_park_lot_occupancy,park_lot_occupancy,thread,park lot occupancy category thread classifier github aadl projects smartpark smartparking aadl smartparking park lot occupancy impl ports park occupancy,comp.business,Business_Logic_Layer,0.0214451933378245,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.0214451933378245}]"
AadlProjects_smartparking_parkmgmt_impl_1.aaxl2,comp_detectveh,detectveh,process,detectveh category process classifier github aadl projects smartpark smartparking aadl smartparking detectveh impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
